Country,iso3,year,month,sex,age_group,type,expected.mean,acm.mean,excess.mean*
Tuvalu,TUV,2021,8,Female,45-54,predicted,8,8,0
Tuvalu,TUV,2021,9,Female,55-64,predicted,8,8,0
Tuvalu,TUV,2021,10,Female,65-74,predicted,8,8,1
Tuvalu,TUV,2021,11,Female,75-84,predicted,8,8,1
Tuvalu,TUV,2021,12,Female,>85,predicted,8,9,1
United Republic of Tanzania,TZA,2020,1,Male,0-24,predicted,26613,27956,1342
United Republic of Tanzania,TZA,2020,2,Male,25-34,predicted,26663,26916,254
United Republic of Tanzania,TZA,2020,3,Male,35-44,predicted,26628,26199,-428
United Republic of Tanzania,TZA,2020,4,Male,45-54,predicted,26778,25877,-901
United Republic of Tanzania,TZA,2020,5,Male,55-64,predicted,26809,25914,-894
United Republic of Tanzania,TZA,2020,6,Male,65-74,predicted,26994,26057,-938
United Republic of Tanzania,TZA,2020,7,Male,75-84,predicted,27041,25847,-1194
United Republic of Tanzania,TZA,2020,8,Male,>85,predicted,26912,26330,-581
United Republic of Tanzania,TZA,2020,9,Female,0-24,predicted,26714,26398,-316
United Republic of Tanzania,TZA,2020,10,Female,25-34,predicted,26451,25585,-866
United Republic of Tanzania,TZA,2020,11,Female,35-44,predicted,26529,25873,-655
United Republic of Tanzania,TZA,2020,12,Female,45-54,predicted,26554,26412,-143
United Republic of Tanzania,TZA,2021,1,Female,55-64,predicted,26559,27710,1151
United Republic of Tanzania,TZA,2021,2,Female,65-74,predicted,26608,28557,1949
United Republic of Tanzania,TZA,2021,3,Female,75-84,predicted,26582,28540,1958
United Republic of Tanzania,TZA,2021,4,Female,>85,predicted,26724,28314,1589
United Republic of Tanzania,TZA,2021,5,Male,0-24,predicted,26765,28000,1235
United Republic of Tanzania,TZA,2021,6,Male,25-34,predicted,26944,28095,1151
United Republic of Tanzania,TZA,2021,7,Male,35-44,predicted,26994,29009,2015
United Republic of Tanzania,TZA,2021,8,Male,45-54,predicted,26857,30290,3433
United Republic of Tanzania,TZA,2021,9,Male,55-64,predicted,26664,27091,426
United Republic of Tanzania,TZA,2021,10,Male,65-74,predicted,26405,26257,-148
United Republic of Tanzania,TZA,2021,11,Male,75-84,predicted,26489,26354,-134
United Republic of Tanzania,TZA,2021,12,Male,>85,predicted,26499,26902,403
Uganda,UGA,2020,1,Female,0-24,predicted,18835,19501,666
Uganda,UGA,2020,2,Female,25-34,predicted,18905,18721,-184
Uganda,UGA,2020,3,Female,35-44,predicted,18855,18459,-396
Uganda,UGA,2020,4,Female,45-54,predicted,19016,16593,-2423
Uganda,UGA,2020,5,Female,55-64,predicted,18918,17082,-1835
Uganda,UGA,2020,6,Female,65-74,predicted,19005,18122,-883
Uganda,UGA,2020,7,Female,75-84,predicted,19008,18789,-219
Uganda,UGA,2020,8,Female,>85,predicted,19001,19756,756
Uganda,UGA,2020,9,Male,0-24,predicted,18938,19864,926
Uganda,UGA,2020,10,Male,25-34,predicted,18886,19538,652
Uganda,UGA,2020,11,Male,35-44,predicted,18933,19932,999
Uganda,UGA,2020,12,Male,45-54,predicted,18866,19860,995
Uganda,UGA,2021,1,Male,55-64,predicted,18762,19030,268
Uganda,UGA,2021,2,Male,65-74,predicted,18839,18760,-79
Uganda,UGA,2021,3,Male,75-84,predicted,18791,18648,-143
Uganda,UGA,2021,4,Male,>85,predicted,18953,18599,-355
Uganda,UGA,2021,5,Female,0-24,predicted,18864,19230,366
Uganda,UGA,2021,6,Female,25-34,predicted,18937,21971,3034
Uganda,UGA,2021,7,Female,35-44,predicted,18945,21803,2859
Uganda,UGA,2021,8,Female,45-54,predicted,18939,19456,518
Uganda,UGA,2021,9,Female,55-64,predicted,18870,18981,111
Uganda,UGA,2021,10,Female,65-74,predicted,18836,18634,-202
Uganda,UGA,2021,11,Female,75-84,predicted,18873,19013,140
Uganda,UGA,2021,12,Female,>85,predicted,18797,19866,1069
Ukraine,UKR,2020,1,Male,0-24,reported,52339,53610,1224
Ukraine,UKR,2020,2,Male,25-34,reported,48584,47128,-1503
Ukraine,UKR,2020,3,Male,35-44,reported,50303,48326,-2024
Ukraine,UKR,2020,4,Male,45-54,reported,48915,46223,-2738
Ukraine,UKR,2020,5,Male,55-64,reported,49258,44680,-4624
Ukraine,UKR,2020,6,Male,65-74,reported,44945,47043,2052
Ukraine,UKR,2020,7,Male,75-84,reported,44701,47297,2550
Ukraine,UKR,2020,8,Male,>85,reported,43145,44008,817
Ukraine,UKR,2020,9,Female,0-24,reported,42381,48372,5944
Ukraine,UKR,2020,10,Female,25-34,reported,47857,59047,11143
Ukraine,UKR,2020,11,Female,35-44,reported,48765,63438,14627
Ukraine,UKR,2020,12,Female,45-54,reported,51959,67663,15657
Ukraine,UKR,2021,1,Female,55-64,reported,51987,57721,5721
Ukraine,UKR,2021,2,Female,65-74,reported,48269,51391,3109
Ukraine,UKR,2021,3,Female,75-84,reported,49951,64938,14974
Ukraine,UKR,2021,4,Female,>85,reported,48663,68621,19945
Ukraine,UKR,2021,5,Male,0-24,reported,48991,57293,8288
Ukraine,UKR,2021,6,Male,25-34,reported,44564,49077,4499
Ukraine,UKR,2021,7,Male,35-44,reported,44348,46851,2489
Ukraine,UKR,2021,8,Male,45-54,reported,42921,43538,603
Ukraine,UKR,2021,9,Male,55-64,reported,42131,48425,6280
Ukraine,UKR,2021,10,Male,65-74,reported,47509,74282,26760
Ukraine,UKR,2021,11,Male,75-84,reported,48496,87862,39352
Ukraine,UKR,2021,12,Male,>85,reported,51560,64264,12690
Uruguay,URY,2020,1,Female,0-24,reported,2619,2546,-73
Uruguay,URY,2020,2,Female,25-34,reported,2461,2427,-34
Uruguay,URY,2020,3,Female,35-44,reported,2553,2601,48
Uruguay,URY,2020,4,Female,45-54,reported,2643,2511,-132
Uruguay,URY,2020,5,Female,55-64,reported,2962,2718,-244
Uruguay,URY,2020,6,Female,65-74,reported,3338,2707,-631
Uruguay,URY,2020,7,Female,75-84,reported,3557,3162,-395
Uruguay,URY,2020,8,Female,>85,reported,3423,2952,-471
Uruguay,URY,2020,9,Male,0-24,reported,3141,2866,-275
Uruguay,URY,2020,10,Male,25-34,reported,2873,2721,-152
Uruguay,URY,2020,11,Male,35-44,reported,2701,2568,-133
Uruguay,URY,2020,12,Male,45-54,reported,2639,2859,220
Uruguay,URY,2021,1,Male,55-64,reported,2643,3074,431
Uruguay,URY,2021,2,Male,65-74,reported,2487,2541,54
Uruguay,URY,2021,3,Male,75-84,reported,2576,3065,489
Uruguay,URY,2021,4,Male,>85,reported,2672,4442,1770
Uruguay,URY,2021,5,Female,0-24,reported,2987,4792,1805
Uruguay,URY,2021,6,Female,25-34,reported,3375,4448,1073
Uruguay,URY,2021,7,Female,35-44,reported,3594,3713,119
Uruguay,URY,2021,8,Female,45-54,reported,3455,3379,-76
Uruguay,URY,2021,9,Female,55-64,reported,3173,2949,-224
Uruguay,URY,2021,10,Female,65-74,reported,2902,2959,57
Uruguay,URY,2021,11,Female,75-84,reported,2728,2785,57
Uruguay,URY,2021,12,Female,>85,reported,2670,3021,351
United States of America,USA,2020,1,Male,0-24,reported,254787,264086,9271
United States of America,USA,2020,2,Male,25-34,reported,255070,244957,-10140
United States of America,USA,2020,3,Male,35-44,reported,252347,271617,19242
United States of America,USA,2020,4,Male,45-54,reported,245372,320645,75245
United States of America,USA,2020,5,Male,55-64,reported,237892,280833,42914
United States of America,USA,2020,6,Male,65-74,reported,232666,250688,17995
United States of America,USA,2020,7,Male,75-84,reported,231288,278630,47314
United States of America,USA,2020,8,Male,>85,reported,231168,277440,46245
United States of America,USA,2020,9,Female,0-24,reported,233261,257237,23949
United States of America,USA,2020,10,Female,25-34,reported,240381,273686,33277
United States of America,USA,2020,11,Female,35-44,reported,249637,303540,53876
United States of America,USA,2020,12,Female,45-54,reported,258655,366806,108124
United States of America,USA,2021,1,Female,55-64,reported,258666,373192,114449
United States of America,USA,2021,2,Female,65-74,reported,259087,282466,23303
United States of America,USA,2021,3,Female,75-84,reported,256586,271227,14565
United States of America,USA,2021,4,Female,>85,reported,249430,256871,7365
United States of America,USA,2021,5,Male,0-24,reported,241972,258569,16520
United States of America,USA,2021,6,Male,25-34,reported,236333,245271,8861
United States of America,USA,2021,7,Male,35-44,reported,235198,257884,22609
United States of America,USA,2021,8,Male,45-54,reported,235065,304530,69389
United States of America,USA,2021,9,Male,55-64,reported,237154,312246,75015
United States of America,USA,2021,10,Male,65-74,reported,244302,300161,55782
United States of America,USA,2021,11,Male,75-84,reported,253591,289613,35945
United States of America,USA,2021,12,Male,>85,reported,262343,319729,57309
Uzbekistan,UZB,2020,1,Female,0-24,reported,14670,11659,-3012
Uzbekistan,UZB,2020,2,Female,25-34,reported,14803,14336,-467
Uzbekistan,UZB,2020,3,Female,35-44,reported,14618,13226,-1393
Uzbekistan,UZB,2020,4,Female,45-54,reported,14355,12158,-2197
Uzbekistan,UZB,2020,5,Female,55-64,reported,14046,12345,-1701
Uzbekistan,UZB,2020,6,Female,65-74,reported,13710,14434,724
Uzbekistan,UZB,2020,7,Female,75-84,reported,13470,18159,4688
Uzbekistan,UZB,2020,8,Female,>85,reported,13232,21678,8445
Uzbekistan,UZB,2020,9,Male,0-24,reported,13067,13779,712
Uzbekistan,UZB,2020,10,Male,25-34,reported,13436,16363,2926
Uzbekistan,UZB,2020,11,Male,35-44,reported,14068,14871,802
Uzbekistan,UZB,2020,12,Male,45-54,reported,14604,20874,6269
Uzbekistan,UZB,2021,1,Male,55-64,reported,14691,12480,-2212
Uzbekistan,UZB,2021,2,Male,65-74,reported,14754,15392,637
Uzbekistan,UZB,2021,3,Male,75-84,reported,14564,14241,-324
Uzbekistan,UZB,2021,4,Male,>85,reported,14287,13015,-1273
Uzbekistan,UZB,2021,5,Female,0-24,reported,13990,13024,-967
Uzbekistan,UZB,2021,6,Female,25-34,reported,13787,15316,1528
Uzbekistan,UZB,2021,7,Female,35-44,reported,13531,18499,4967
Uzbekistan,UZB,2021,8,Female,45-54,reported,13149,22204,9054
Uzbekistan,UZB,2021,9,Female,55-64,reported,13118,14087,967
Uzbekistan,UZB,2021,10,Female,65-74,reported,13436,14344,907
Uzbekistan,UZB,2021,11,Female,75-84,reported,14017,13590,-428
Uzbekistan,UZB,2021,12,Female,>85,reported,14568,16538,1969
Saint Vincent and the Grenadines,VCT,2020,1,Male,0-24,reported,85,93,8
Saint Vincent and the Grenadines,VCT,2020,2,Male,25-34,reported,83,76,-7
Saint Vincent and the Grenadines,VCT,2020,3,Male,35-44,reported,83,90,7
Saint Vincent and the Grenadines,VCT,2020,4,Male,45-54,reported,83,87,4
Saint Vincent and the Grenadines,VCT,2020,5,Male,55-64,reported,84,97,13
Saint Vincent and the Grenadines,VCT,2020,6,Male,65-74,reported,86,82,-4
Saint Vincent and the Grenadines,VCT,2020,7,Male,75-84,reported,90,84,-6
Saint Vincent and the Grenadines,VCT,2020,8,Male,>85,reported,92,91,-1
Saint Vincent and the Grenadines,VCT,2020,9,Female,0-24,reported,92,94,1
Saint Vincent and the Grenadines,VCT,2020,10,Female,25-34,reported,91,85,-6
Saint Vincent and the Grenadines,VCT,2020,11,Female,35-44,reported,89,90,1
Saint Vincent and the Grenadines,VCT,2020,12,Female,45-54,reported,88,80,-8
Saint Vincent and the Grenadines,VCT,2021,1,Female,55-64,reported,88,85,-3
Saint Vincent and the Grenadines,VCT,2021,2,Female,65-74,reported,86,94,8
Saint Vincent and the Grenadines,VCT,2021,3,Female,75-84,reported,85,68,-17
Saint Vincent and the Grenadines,VCT,2021,4,Female,>85,reported,85,85,0
Saint Vincent and the Grenadines,VCT,2021,5,Male,0-24,reported,87,87,0
Saint Vincent and the Grenadines,VCT,2021,6,Male,25-34,reported,90,76,-14
Saint Vincent and the Grenadines,VCT,2021,7,Male,35-44,reported,93,90,-3
Saint Vincent and the Grenadines,VCT,2021,8,Male,45-54,reported,95,96,1
Saint Vincent and the Grenadines,VCT,2021,9,Male,55-64,reported,95,109,14
Saint Vincent and the Grenadines,VCT,2021,10,Male,65-74,reported,94,161,67
Saint Vincent and the Grenadines,VCT,2021,11,Male,75-84,reported,92,102,10
Saint Vincent and the Grenadines,VCT,2021,12,Male,>85,reported,91,131,40
Venezuela (Bolivarian Republic of),VEN,2020,1,Female,0-24,predicted,15167,15626,459
Venezuela (Bolivarian Republic of),VEN,2020,2,Female,25-34,predicted,15102,15276,174
Venezuela (Bolivarian Republic of),VEN,2020,3,Female,35-44,predicted,15065,13934,-1131
Venezuela (Bolivarian Republic of),VEN,2020,4,Female,45-54,predicted,15047,13920,-1127
Venezuela (Bolivarian Republic of),VEN,2020,5,Female,55-64,predicted,15123,14281,-842
Venezuela (Bolivarian Republic of),VEN,2020,6,Female,65-74,predicted,15199,15387,188
Venezuela (Bolivarian Republic of),VEN,2020,7,Female,75-84,predicted,15215,16270,1055
Venezuela (Bolivarian Republic of),VEN,2020,8,Female,>85,predicted,15167,16559,1392
Venezuela (Bolivarian Republic of),VEN,2020,9,Male,0-24,predicted,15142,16148,1006
Venezuela (Bolivarian Republic of),VEN,2020,10,Male,25-34,predicted,15156,15665,509
Venezuela (Bolivarian Republic of),VEN,2020,11,Male,35-44,predicted,15172,15440,268
Venezuela (Bolivarian Republic of),VEN,2020,12,Male,45-54,predicted,15203,15581,378
Venezuela (Bolivarian Republic of),VEN,2021,1,Male,55-64,predicted,15580,16775,1195
Venezuela (Bolivarian Republic of),VEN,2021,2,Male,65-74,predicted,15510,16769,1259
Venezuela (Bolivarian Republic of),VEN,2021,3,Male,75-84,predicted,15464,16943,1479
Venezuela (Bolivarian Republic of),VEN,2021,4,Male,>85,predicted,15458,17542,2084
Venezuela (Bolivarian Republic of),VEN,2021,5,Female,0-24,predicted,15527,17497,1970
Venezuela (Bolivarian Republic of),VEN,2021,6,Female,25-34,predicted,15618,17305,1687
Venezuela (Bolivarian Republic of),VEN,2021,7,Female,35-44,predicted,15624,17234,1609
Venezuela (Bolivarian Republic of),VEN,2021,8,Female,45-54,predicted,15586,17373,1787
Venezuela (Bolivarian Republic of),VEN,2021,9,Female,55-64,predicted,15537,17415,1878
Venezuela (Bolivarian Republic of),VEN,2021,10,Female,65-74,predicted,15566,17219,1653
Venezuela (Bolivarian Republic of),VEN,2021,11,Female,75-84,predicted,15579,16719,1140
Venezuela (Bolivarian Republic of),VEN,2021,12,Female,>85,predicted,15617,16685,1069
Viet Nam,VNM,2020,1,Male,0-24,predicted,62745,61592,-1156
Viet Nam,VNM,2020,2,Male,25-34,predicted,62714,56227,-6477
Viet Nam,VNM,2020,3,Male,35-44,predicted,62014,55476,-6530
Viet Nam,VNM,2020,4,Male,45-54,predicted,61443,49184,-12263
Viet Nam,VNM,2020,5,Male,55-64,predicted,60282,52991,-7283
Viet Nam,VNM,2020,6,Male,65-74,predicted,60315,56060,-4257
Viet Nam,VNM,2020,7,Male,75-84,predicted,60356,57609,-2742
Viet Nam,VNM,2020,8,Male,>85,predicted,60577,58921,-1656
Viet Nam,VNM,2020,9,Female,0-24,predicted,60768,56837,-3931
Viet Nam,VNM,2020,10,Female,25-34,predicted,61784,57443,-4339
Viet Nam,VNM,2020,11,Female,35-44,predicted,62022,57600,-4415
Viet Nam,VNM,2020,12,Female,45-54,predicted,63085,58840,-4248
Viet Nam,VNM,2021,1,Female,55-64,predicted,63601,58921,-4680
Viet Nam,VNM,2021,2,Female,65-74,predicted,63554,58579,-4976
Viet Nam,VNM,2021,3,Female,75-84,predicted,62857,57925,-4932
Viet Nam,VNM,2021,4,Female,>85,predicted,62279,57955,-4324
Viet Nam,VNM,2021,5,Male,0-24,predicted,61108,57279,-3829
Viet Nam,VNM,2021,6,Male,25-34,predicted,61143,56823,-4320
Viet Nam,VNM,2021,7,Male,35-44,predicted,61186,61885,699
Viet Nam,VNM,2021,8,Male,45-54,predicted,61397,78120,16723
Viet Nam,VNM,2021,9,Male,55-64,predicted,61591,73511,11920
Viet Nam,VNM,2021,10,Male,65-74,predicted,62626,66729,4103
Viet Nam,VNM,2021,11,Male,75-84,predicted,62861,67893,5032
Viet Nam,VNM,2021,12,Male,>85,predicted,63951,74559,10608
Vanuatu,VUT,2020,1,Female,0-24,predicted,183,172,-11
Vanuatu,VUT,2020,2,Female,25-34,predicted,182,180,-2
Vanuatu,VUT,2020,3,Female,35-44,predicted,183,183,1
Vanuatu,VUT,2020,4,Female,45-54,predicted,183,171,-12
Vanuatu,VUT,2020,5,Female,55-64,predicted,185,183,-2
Vanuatu,VUT,2020,6,Female,65-74,predicted,185,189,4
Vanuatu,VUT,2020,7,Female,75-84,predicted,186,196,10
Vanuatu,VUT,2020,8,Female,>85,predicted,186,198,12
Vanuatu,VUT,2020,9,Male,0-24,predicted,186,200,14
Vanuatu,VUT,2020,10,Male,25-34,predicted,184,196,12
Vanuatu,VUT,2020,11,Male,35-44,predicted,183,193,10
Vanuatu,VUT,2020,12,Male,45-54,predicted,183,190,7
Vanuatu,VUT,2021,1,Male,55-64,predicted,187,194,7
Vanuatu,VUT,2021,2,Male,65-74,predicted,186,196,10
Vanuatu,VUT,2021,3,Male,75-84,predicted,187,193,7
Vanuatu,VUT,2021,4,Male,>85,predicted,187,196,9
Vanuatu,VUT,2021,5,Female,0-24,predicted,189,203,14
Vanuatu,VUT,2021,6,Female,25-34,predicted,190,205,15
Vanuatu,VUT,2021,7,Female,35-44,predicted,190,207,17
Vanuatu,VUT,2021,8,Female,45-54,predicted,190,205,16
Vanuatu,VUT,2021,9,Female,55-64,predicted,190,208,19
Vanuatu,VUT,2021,10,Female,65-74,predicted,188,204,16
Vanuatu,VUT,2021,11,Female,75-84,predicted,187,205,17
Vanuatu,VUT,2021,12,Female,>85,predicted,187,204,17
Samoa,WSM,2020,1,Male,0-24,predicted,100,101,1
Samoa,WSM,2020,2,Male,25-34,predicted,100,100,0
Samoa,WSM,2020,3,Male,35-44,predicted,100,101,2
Samoa,WSM,2020,4,Male,45-54,predicted,100,103,3
Samoa,WSM,2020,5,Male,55-64,predicted,100,105,5
Samoa,WSM,2020,6,Male,65-74,predicted,100,106,5
Samoa,WSM,2020,7,Male,75-84,predicted,100,103,3
Samoa,WSM,2020,8,Male,>85,predicted,100,102,2
Samoa,WSM,2020,9,Female,0-24,predicted,101,102,2
Samoa,WSM,2020,10,Female,25-34,predicted,100,100,-1
Samoa,WSM,2020,11,Female,35-44,predicted,100,101,0
Samoa,WSM,2020,12,Female,45-54,predicted,100,102,2
Samoa,WSM,2021,1,Female,55-64,predicted,100,100,0
Samoa,WSM,2021,2,Female,65-74,predicted,100,102,2
Samoa,WSM,2021,3,Female,75-84,predicted,100,99,0
Samoa,WSM,2021,4,Female,>85,predicted,100,99,0
Samoa,WSM,2021,5,Male,0-24,predicted,100,100,0
Samoa,WSM,2021,6,Male,25-34,predicted,101,101,0
Samoa,WSM,2021,7,Male,35-44,predicted,101,102,1
Samoa,WSM,2021,8,Male,45-54,predicted,100,101,1
Samoa,WSM,2021,9,Male,55-64,predicted,101,103,2
Samoa,WSM,2021,10,Male,65-74,predicted,100,102,2
Samoa,WSM,2021,11,Male,75-84,predicted,100,105,5
Samoa,WSM,2021,12,Male,>85,predicted,100,108,7
Yemen,YEM,2020,1,Female,0-24,predicted,15368,15586,218
Yemen,YEM,2020,2,Female,25-34,predicted,15274,15292,18
Yemen,YEM,2020,3,Female,35-44,predicted,15154,14410,-744
Yemen,YEM,2020,4,Female,45-54,predicted,14854,14461,-393
Yemen,YEM,2020,5,Female,55-64,predicted,14641,15739,1098
Yemen,YEM,2020,6,Female,65-74,predicted,14474,17130,2656
Yemen,YEM,2020,7,Female,75-84,predicted,14571,17058,2487
Yemen,YEM,2020,8,Female,>85,predicted,14573,16339,1767
Yemen,YEM,2020,9,Male,0-24,predicted,14658,15916,1258
Yemen,YEM,2020,10,Male,25-34,predicted,14918,15888,970
Yemen,YEM,2020,11,Male,35-44,predicted,15174,16143,969
Yemen,YEM,2020,12,Male,45-54,predicted,15239,15994,755
Yemen,YEM,2021,1,Male,55-64,predicted,15767,16505,738
Yemen,YEM,2021,2,Male,65-74,predicted,15664,16700,1035
Yemen,YEM,2021,3,Male,75-84,predicted,15532,18124,2591
Yemen,YEM,2021,4,Male,>85,predicted,15249,18013,2763
Yemen,YEM,2021,5,Female,0-24,predicted,15043,16849,1807
Yemen,YEM,2021,6,Female,25-34,predicted,14844,16498,1654
Yemen,YEM,2021,7,Female,35-44,predicted,14969,16278,1309
Yemen,YEM,2021,8,Female,45-54,predicted,14932,16948,2016
Yemen,YEM,2021,9,Female,55-64,predicted,15045,17224,2179
Yemen,YEM,2021,10,Female,65-74,predicted,15284,16916,1632
Yemen,YEM,2021,11,Female,75-84,predicted,15576,16761,1185
Yemen,YEM,2021,12,Female,>85,predicted,15672,16692,1021
South Africa,ZAF,2020,1,Male,0-24,reported,44628,44248,-399
South Africa,ZAF,2020,2,Male,25-34,reported,40554,41450,877
South Africa,ZAF,2020,3,Male,35-44,reported,43377,43658,263
South Africa,ZAF,2020,4,Male,45-54,reported,44567,40797,-3788
South Africa,ZAF,2020,5,Male,55-64,reported,48849,45337,-3530
South Africa,ZAF,2020,6,Male,65-74,reported,52278,53931,1634
South Africa,ZAF,2020,7,Male,75-84,reported,52658,73814,21138
South Africa,ZAF,2020,8,Male,>85,reported,50720,60365,9626
South Africa,ZAF,2020,9,Female,0-24,reported,47656,47446,-229
South Africa,ZAF,2020,10,Female,25-34,reported,46567,48804,2219
South Africa,ZAF,2020,11,Female,35-44,reported,44970,48583,3595
South Africa,ZAF,2020,12,Female,45-54,reported,44785,70367,25563
South Africa,ZAF,2021,1,Female,55-64,reported,44840,100422,55550
South Africa,ZAF,2021,2,Female,65-74,reported,40735,51053,10286
South Africa,ZAF,2021,3,Female,75-84,reported,43540,49575,6004
South Africa,ZAF,2021,4,Female,>85,reported,44759,48929,4139
South Africa,ZAF,2021,5,Male,0-24,reported,49063,55455,6361
South Africa,ZAF,2021,6,Male,25-34,reported,52479,66856,14346
South Africa,ZAF,2021,7,Male,35-44,reported,52781,92120,39307
South Africa,ZAF,2021,8,Male,45-54,reported,50857,74921,24033
South Africa,ZAF,2021,9,Male,55-64,reported,47809,57810,9969
South Africa,ZAF,2021,10,Male,65-74,reported,46797,50325,3496
South Africa,ZAF,2021,11,Male,75-84,reported,45155,48699,3512
South Africa,ZAF,2021,12,Male,>85,reported,44991,57852,12830
Zambia,ZMB,2020,1,Female,0-24,predicted,10047,10515,468
Zambia,ZMB,2020,2,Female,25-34,predicted,10009,10134,124
Zambia,ZMB,2020,3,Female,35-44,predicted,10040,10059,19
Zambia,ZMB,2020,4,Female,45-54,predicted,10086,9450,-636
Zambia,ZMB,2020,5,Female,55-64,predicted,10233,9810,-423
Zambia,ZMB,2020,6,Female,65-74,predicted,10367,10126,-241
Zambia,ZMB,2020,7,Female,75-84,predicted,10402,10881,479
Zambia,ZMB,2020,8,Female,>85,predicted,10227,11501,1274
Zambia,ZMB,2020,9,Male,0-24,predicted,10039,10709,670
Zambia,ZMB,2020,10,Male,25-34,predicted,9923,10038,116
Zambia,ZMB,2020,11,Male,35-44,predicted,9915,9912,-3
Zambia,ZMB,2020,12,Male,45-54,predicted,10039,10210,171
Zambia,ZMB,2021,1,Male,55-64,predicted,10062,11557,1495
Zambia,ZMB,2021,2,Male,65-74,predicted,10021,11943,1922
Zambia,ZMB,2021,3,Male,75-84,predicted,10053,11149,1097
Zambia,ZMB,2021,4,Male,>85,predicted,10092,10428,336
Zambia,ZMB,2021,5,Female,0-24,predicted,10243,10353,111
Zambia,ZMB,2021,6,Female,25-34,predicted,10379,13311,2931
Zambia,ZMB,2021,7,Female,35-44,predicted,10419,13516,3097
Zambia,ZMB,2021,8,Female,45-54,predicted,10243,10971,727
Zambia,ZMB,2021,9,Female,55-64,predicted,10049,10145,96
Zambia,ZMB,2021,10,Female,65-74,predicted,9934,9809,-125
Zambia,ZMB,2021,11,Female,75-84,predicted,9931,9904,-27
Zambia,ZMB,2021,12,Female,>85,predicted,10051,10656,604
Zimbabwe,ZWE,2020,1,Male,0-24,predicted,9498,9739,241
Zimbabwe,ZWE,2020,2,Male,25-34,predicted,9500,9484,-16
Zimbabwe,ZWE,2020,3,Male,35-44,predicted,9559,9949,389
Zimbabwe,ZWE,2020,4,Male,45-54,predicted,9637,8727,-910
Zimbabwe,ZWE,2020,5,Male,55-64,predicted,9820,8902,-918
Zimbabwe,ZWE,2020,6,Male,65-74,predicted,9970,9573,-397
Zimbabwe,ZWE,2020,7,Male,75-84,predicted,10019,10429,410
Zimbabwe,ZWE,2020,8,Male,>85,predicted,9847,11046,1199
Zimbabwe,ZWE,2020,9,Female,0-24,predicted,9648,10347,699
Zimbabwe,ZWE,2020,10,Female,25-34,predicted,9513,9798,286
Zimbabwe,ZWE,2020,11,Female,35-44,predicted,9405,9831,426
Zimbabwe,ZWE,2020,12,Female,45-54,predicted,9495,10247,752
Zimbabwe,ZWE,2021,1,Female,55-64,predicted,9367,12007,2640
Zimbabwe,ZWE,2021,2,Female,65-74,predicted,9380,10401,1021
Zimbabwe,ZWE,2021,3,Female,75-84,predicted,9430,9775,345
